Buyer_Name,Grade,year,month,avg_buy_probability,expected_qty,months_since_last_purchase,probability_wtd_qty,month_label
A M N KUMARI,SILVERTIPS,2026,1,0.34925612807273865,2.4208475636905282,7.0,0.8,Jan 2026
A M N KUMARI,SILVERTIPS,2026,2,0.33108609914779663,2.1809120727712994,7.0,0.7,Feb 2026
A M N KUMARI,SILVERTIPS,2026,3,0.28690776228904724,2.1423193456722522,7.0,0.6,Mar 2026
A M N KUMARI,SILVERTIPS,2026,4,0.31198328733444214,2.178106908668553,7.0,0.7,Apr 2026
A M N KUMARI,SILVERTIPS,2026,5,0.21969856321811676,2.4686719178247722,7.0,0.5,May 2026
A M N KUMARI,SILVERTIPS,2026,6,0.20872662961483002,2.1643482348274987,7.0,0.5,Jun 2026
A M N KUMARI,SILVERTIPS,2026,7,0.19716361165046692,2.1547006505934396,7.0,0.4,Jul 2026
A M N KUMARI,SILVERTIPS,2026,8,0.20827050507068634,2.0687772957246655,7.0,0.4,Aug 2026
A M N KUMARI,SILVERTIPS,2026,9,0.24068382382392883,1.881354806429762,7.0,0.5,Sep 2026
A M N KUMARI,SILVERTIPS,2026,10,0.23221033811569214,1.9734817617089766,7.0,0.5,Oct 2026
A M N KUMARI,SILVERTIPS,2026,11,0.2535730302333832,1.9187802295075538,7.0,0.5,Nov 2026
A M N KUMARI,SILVERTIPS,2026,12,0.22365093231201172,1.9445892975420433,7.0,0.4,Dec 2026
A M N KUMARI,SILVERTIPS,2027,1,0.34925612807273865,2.4208475636905282,7.0,0.8,Jan 2027
A M N KUMARI,SILVERTIPS,2027,2,0.33108609914779663,2.1809120727712994,7.0,0.7,Feb 2027
A M N KUMARI,SILVERTIPS,2027,3,0.28690776228904724,2.1423193456722522,7.0,0.6,Mar 2027
A M N KUMARI,SILVERTIPS,2027,4,0.31198328733444214,2.178106908668553,7.0,0.7,Apr 2027
A M N KUMARI,SILVERTIPS,2027,5,0.21969856321811676,2.4686719178247722,7.0,0.5,May 2027
A M N KUMARI,SILVERTIPS,2027,6,0.20872662961483002,2.1643482348274987,7.0,0.5,Jun 2027
A M N KUMARI,SILVERTIPS,2027,7,0.19716361165046692,2.1547006505934396,7.0,0.4,Jul 2027
A M N KUMARI,SILVERTIPS,2027,8,0.20827050507068634,2.0687772957246655,7.0,0.4,Aug 2027
A M N KUMARI,SILVERTIPS,2027,9,0.24068382382392883,1.881354806429762,7.0,0.5,Sep 2027
A M N KUMARI,SILVERTIPS,2027,10,0.23221033811569214,1.9734817617089766,7.0,0.5,Oct 2027
A M N KUMARI,SILVERTIPS,2027,11,0.2535730302333832,1.9187802295075538,7.0,0.5,Nov 2027
A M N KUMARI,SILVERTIPS,2027,12,0.22365093231201172,1.9445892975420433,7.0,0.4,Dec 2027
A M N KUMARI,SILVERTIPS,2028,1,0.34925612807273865,2.4208475636905282,7.0,0.8,Jan 2028
A M N KUMARI,SILVERTIPS,2028,2,0.33108609914779663,2.1809120727712994,7.0,0.7,Feb 2028
A M N KUMARI,SILVERTIPS,2028,3,0.28690776228904724,2.1423193456722522,7.0,0.6,Mar 2028
A M N KUMARI,SILVERTIPS,2028,4,0.31198328733444214,2.178106908668553,7.0,0.7,Apr 2028
A M N KUMARI,SILVERTIPS,2028,5,0.21969856321811676,2.4686719178247722,7.0,0.5,May 2028
A M N KUMARI,SILVERTIPS,2028,6,0.20872662961483002,2.1643482348274987,7.0,0.5,Jun 2028
A M N KUMARI,SILVERTIPS,2028,7,0.19716361165046692,2.1547006505934396,7.0,0.4,Jul 2028
A M N KUMARI,SILVERTIPS,2028,8,0.20827050507068634,2.0687772957246655,7.0,0.4,Aug 2028
A M N KUMARI,SILVERTIPS,2028,9,0.24068382382392883,1.881354806429762,7.0,0.5,Sep 2028
A M N KUMARI,SILVERTIPS,2028,10,0.23221033811569214,1.9734817617089766,7.0,0.5,Oct 2028
A M N KUMARI,SILVERTIPS,2028,11,0.2535730302333832,1.9187802295075538,7.0,0.5,Nov 2028
A M N KUMARI,SILVERTIPS,2028,12,0.22365093231201172,1.9445892975420433,7.0,0.4,Dec 2028
A M N KUMARI,SILVERTIPS,2029,1,0.34925612807273865,2.4208475636905282,7.0,0.8,Jan 2029
A M N KUMARI,SILVERTIPS,2029,2,0.33108609914779663,2.1809120727712994,7.0,0.7,Feb 2029
A M N KUMARI,SILVERTIPS,2029,3,0.28690776228904724,2.1423193456722522,7.0,0.6,Mar 2029
A M N KUMARI,SILVERTIPS,2029,4,0.31198328733444214,2.178106908668553,7.0,0.7,Apr 2029
A M N KUMARI,SILVERTIPS,2029,5,0.21969856321811676,2.4686719178247722,7.0,0.5,May 2029
A M N KUMARI,SILVERTIPS,2029,6,0.20872662961483002,2.1643482348274987,7.0,0.5,Jun 2029
A M N KUMARI,SILVERTIPS,2029,7,0.19716361165046692,2.1547006505934396,7.0,0.4,Jul 2029
A M N KUMARI,SILVERTIPS,2029,8,0.20827050507068634,2.0687772957246655,7.0,0.4,Aug 2029
A M N KUMARI,SILVERTIPS,2029,9,0.24068382382392883,1.881354806429762,7.0,0.5,Sep 2029
A M N KUMARI,SILVERTIPS,2029,10,0.23221033811569214,1.9734817617089766,7.0,0.5,Oct 2029
A M N KUMARI,SILVERTIPS,2029,11,0.2535730302333832,1.9187802295075538,7.0,0.5,Nov 2029
A M N KUMARI,SILVERTIPS,2029,12,0.22365093231201172,1.9445892975420433,7.0,0.4,Dec 2029
A M N KUMARI,SILVERTIPS,2030,1,0.34925612807273865,2.4208475636905282,7.0,0.8,Jan 2030
A M N KUMARI,SILVERTIPS,2030,2,0.33108609914779663,2.1809120727712994,7.0,0.7,Feb 2030
A M N KUMARI,SILVERTIPS,2030,3,0.28690776228904724,2.1423193456722522,7.0,0.6,Mar 2030
A M N KUMARI,SILVERTIPS,2030,4,0.31198328733444214,2.178106908668553,7.0,0.7,Apr 2030
A M N KUMARI,SILVERTIPS,2030,5,0.21969856321811676,2.4686719178247722,7.0,0.5,May 2030
A M N KUMARI,SILVERTIPS,2030,6,0.20872662961483002,2.1643482348274987,7.0,0.5,Jun 2030
A M N KUMARI,SILVERTIPS,2030,7,0.19716361165046692,2.1547006505934396,7.0,0.4,Jul 2030
A M N KUMARI,SILVERTIPS,2030,8,0.20827050507068634,2.0687772957246655,7.0,0.4,Aug 2030
A M N KUMARI,SILVERTIPS,2030,9,0.24068382382392883,1.881354806429762,7.0,0.5,Sep 2030
A M N KUMARI,SILVERTIPS,2030,10,0.23221033811569214,1.9734817617089766,7.0,0.5,Oct 2030
A M N KUMARI,SILVERTIPS,2030,11,0.2535730302333832,1.9187802295075538,7.0,0.5,Nov 2030
A M N KUMARI,SILVERTIPS,2030,12,0.22365093231201172,1.9445892975420433,7.0,0.4,Dec 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,1,0.3324117362499237,2.231413540131489,1.0,0.7,Jan 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,2,0.28573745489120483,2.1374617738365433,1.0,0.6,Feb 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,3,0.20630326867103577,2.2031562423454614,1.0,0.5,Mar 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,4,0.1999468207359314,2.310740510530259,1.0,0.5,Apr 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,5,0.14457927644252777,2.599124323684429,1.0,0.4,May 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,6,0.1332385540008545,2.485451880786406,1.0,0.3,Jun 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,7,0.11144459992647171,2.413224275423538,1.0,0.3,Jul 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,8,0.10669590532779694,2.3497212993031558,1.0,0.3,Aug 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,9,0.10615669190883636,2.157582993709899,1.0,0.2,Sep 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,10,0.12051822990179062,2.163075227767827,1.0,0.3,Oct 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,11,0.13388992846012115,1.9854419632129592,1.0,0.3,Nov 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2026,12,0.1427055299282074,1.9945996662976353,1.0,0.3,Dec 2026
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,1,0.3324117362499237,2.231413540131489,1.0,0.7,Jan 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,2,0.28573745489120483,2.1374617738365433,1.0,0.6,Feb 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,3,0.20630326867103577,2.2031562423454614,1.0,0.5,Mar 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,4,0.1999468207359314,2.310740510530259,1.0,0.5,Apr 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,5,0.14457927644252777,2.599124323684429,1.0,0.4,May 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,6,0.1332385540008545,2.485451880786406,1.0,0.3,Jun 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,7,0.11144459992647171,2.413224275423538,1.0,0.3,Jul 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,8,0.10669590532779694,2.3497212993031558,1.0,0.3,Aug 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,9,0.10615669190883636,2.157582993709899,1.0,0.2,Sep 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,10,0.12051822990179062,2.163075227767827,1.0,0.3,Oct 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,11,0.13388992846012115,1.9854419632129592,1.0,0.3,Nov 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2027,12,0.1427055299282074,1.9945996662976353,1.0,0.3,Dec 2027
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,1,0.3324117362499237,2.231413540131489,1.0,0.7,Jan 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,2,0.28573745489120483,2.1374617738365433,1.0,0.6,Feb 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,3,0.20630326867103577,2.2031562423454614,1.0,0.5,Mar 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,4,0.1999468207359314,2.310740510530259,1.0,0.5,Apr 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,5,0.14457927644252777,2.599124323684429,1.0,0.4,May 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,6,0.1332385540008545,2.485451880786406,1.0,0.3,Jun 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,7,0.11144459992647171,2.413224275423538,1.0,0.3,Jul 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,8,0.10669590532779694,2.3497212993031558,1.0,0.3,Aug 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,9,0.10615669190883636,2.157582993709899,1.0,0.2,Sep 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,10,0.12051822990179062,2.163075227767827,1.0,0.3,Oct 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,11,0.13388992846012115,1.9854419632129592,1.0,0.3,Nov 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2028,12,0.1427055299282074,1.9945996662976353,1.0,0.3,Dec 2028
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,1,0.3324117362499237,2.231413540131489,1.0,0.7,Jan 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,2,0.28573745489120483,2.1374617738365433,1.0,0.6,Feb 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,3,0.20630326867103577,2.2031562423454614,1.0,0.5,Mar 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,4,0.1999468207359314,2.310740510530259,1.0,0.5,Apr 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,5,0.14457927644252777,2.599124323684429,1.0,0.4,May 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,6,0.1332385540008545,2.485451880786406,1.0,0.3,Jun 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,7,0.11144459992647171,2.413224275423538,1.0,0.3,Jul 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,8,0.10669590532779694,2.3497212993031558,1.0,0.3,Aug 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,9,0.10615669190883636,2.157582993709899,1.0,0.2,Sep 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,10,0.12051822990179062,2.163075227767827,1.0,0.3,Oct 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,11,0.13388992846012115,1.9854419632129592,1.0,0.3,Nov 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2029,12,0.1427055299282074,1.9945996662976353,1.0,0.3,Dec 2029
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,1,0.3324117362499237,2.231413540131489,1.0,0.7,Jan 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,2,0.28573745489120483,2.1374617738365433,1.0,0.6,Feb 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,3,0.20630326867103577,2.2031562423454614,1.0,0.5,Mar 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,4,0.1999468207359314,2.310740510530259,1.0,0.5,Apr 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,5,0.14457927644252777,2.599124323684429,1.0,0.4,May 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,6,0.1332385540008545,2.485451880786406,1.0,0.3,Jun 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,7,0.11144459992647171,2.413224275423538,1.0,0.3,Jul 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,8,0.10669590532779694,2.3497212993031558,1.0,0.3,Aug 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,9,0.10615669190883636,2.157582993709899,1.0,0.2,Sep 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,10,0.12051822990179062,2.163075227767827,1.0,0.3,Oct 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,11,0.13388992846012115,1.9854419632129592,1.0,0.3,Nov 2030
A.F. JONES (EXPORTS) CE,SILVERTIPS,2030,12,0.1427055299282074,1.9945996662976353,1.0,0.3,Dec 2030
A.M.ABEYKOON,GOLDENTIPS,2026,1,0.2775438219308853,2.5613648146694183,12.0,0.7,Jan 2026
A.M.ABEYKOON,GOLDENTIPS,2026,2,0.21233718693256376,2.4689874060765473,12.0,0.5,Feb 2026
A.M.ABEYKOON,GOLDENTIPS,2026,3,0.19294137209653853,2.50384605248473,12.0,0.5,Mar 2026
A.M.ABEYKOON,GOLDENTIPS,2026,4,0.223071052134037,2.429166662721992,12.0,0.5,Apr 2026
A.M.ABEYKOON,GOLDENTIPS,2026,5,0.18945073187351225,2.690854027064164,12.0,0.5,May 2026
A.M.ABEYKOON,GOLDENTIPS,2026,6,0.19034638851881025,2.6896987206116814,12.0,0.5,Jun 2026
A.M.ABEYKOON,GOLDENTIPS,2026,7,0.22583337500691414,2.901057386285337,12.0,0.7,Jul 2026
A.M.ABEYKOON,GOLDENTIPS,2026,8,0.20639394521713256,2.8510807418086666,12.0,0.6,Aug 2026
A.M.ABEYKOON,GOLDENTIPS,2026,9,0.2627500146627426,2.898489797388492,12.0,0.8,Sep 2026
A.M.ABEYKOON,GOLDENTIPS,2026,10,0.4138224184513092,2.775268008021505,12.0,1.1,Oct 2026
A.M.ABEYKOON,GOLDENTIPS,2026,11,0.6597325026988983,2.5973538805195773,12.0,1.7,Nov 2026
A.M.ABEYKOON,GOLDENTIPS,2026,12,0.713607120513916,2.499044185151446,12.0,1.8,Dec 2026
A.M.ABEYKOON,GOLDENTIPS,2027,1,0.263666630834341,2.5613648146694183,12.0,0.7,Jan 2027
A.M.ABEYKOON,GOLDENTIPS,2027,2,0.20172032758593555,2.4689874060765473,12.0,0.5,Feb 2027
A.M.ABEYKOON,GOLDENTIPS,2027,3,0.18329430349171158,2.50384605248473,12.0,0.5,Mar 2027
A.M.ABEYKOON,GOLDENTIPS,2027,4,0.21191749952733513,2.429166662721992,12.0,0.5,Apr 2027
A.M.ABEYKOON,GOLDENTIPS,2027,5,0.17997819527983663,2.690854027064164,12.0,0.5,May 2027
A.M.ABEYKOON,GOLDENTIPS,2027,6,0.18082906909286972,2.6896987206116814,12.0,0.5,Jun 2027
A.M.ABEYKOON,GOLDENTIPS,2027,7,0.21454170625656843,2.901057386285337,12.0,0.6,Jul 2027
A.M.ABEYKOON,GOLDENTIPS,2027,8,0.19607424795627593,2.8510807418086666,12.0,0.6,Aug 2027
A.M.ABEYKOON,GOLDENTIPS,2027,9,0.24961251392960548,2.898489797388492,12.0,0.7,Sep 2027
A.M.ABEYKOON,GOLDENTIPS,2027,10,0.3931312975287437,2.775268008021505,12.0,1.1,Oct 2027
A.M.ABEYKOON,GOLDENTIPS,2027,11,0.6267458775639533,2.5973538805195773,12.0,1.6,Nov 2027
A.M.ABEYKOON,GOLDENTIPS,2027,12,0.6779267644882201,2.499044185151446,12.0,1.7,Dec 2027
A.M.ABEYKOON,GOLDENTIPS,2028,1,0.250483299292624,2.5613648146694183,12.0,0.6,Jan 2028
A.M.ABEYKOON,GOLDENTIPS,2028,2,0.1916343112066388,2.4689874060765473,12.0,0.5,Feb 2028
A.M.ABEYKOON,GOLDENTIPS,2028,3,0.17412958831712602,2.50384605248473,12.0,0.4,Mar 2028
A.M.ABEYKOON,GOLDENTIPS,2028,4,0.2013216245509684,2.429166662721992,12.0,0.5,Apr 2028
A.M.ABEYKOON,GOLDENTIPS,2028,5,0.1709792855158448,2.690854027064164,12.0,0.5,May 2028
A.M.ABEYKOON,GOLDENTIPS,2028,6,0.17178761563822625,2.6896987206116814,12.0,0.5,Jun 2028
A.M.ABEYKOON,GOLDENTIPS,2028,7,0.20381462094374,2.901057386285337,12.0,0.6,Jul 2028
A.M.ABEYKOON,GOLDENTIPS,2028,8,0.18627053555846212,2.8510807418086666,12.0,0.5,Aug 2028
A.M.ABEYKOON,GOLDENTIPS,2028,9,0.2371318882331252,2.898489797388492,12.0,0.7,Sep 2028
A.M.ABEYKOON,GOLDENTIPS,2028,10,0.3734747326523065,2.775268008021505,12.0,1.0,Oct 2028
A.M.ABEYKOON,GOLDENTIPS,2028,11,0.5954085836857557,2.5973538805195773,12.0,1.5,Nov 2028
A.M.ABEYKOON,GOLDENTIPS,2028,12,0.6440304262638091,2.499044185151446,12.0,1.6,Dec 2028
A.M.ABEYKOON,GOLDENTIPS,2029,1,0.23795913432799273,2.5613648146694183,12.0,0.6,Jan 2029
A.M.ABEYKOON,GOLDENTIPS,2029,2,0.18205259564630683,2.4689874060765473,12.0,0.4,Feb 2029
A.M.ABEYKOON,GOLDENTIPS,2029,3,0.1654231089012697,2.50384605248473,12.0,0.4,Mar 2029
A.M.ABEYKOON,GOLDENTIPS,2029,4,0.19125554332341996,2.429166662721992,12.0,0.5,Apr 2029
A.M.ABEYKOON,GOLDENTIPS,2029,5,0.16243032124005255,2.690854027064164,12.0,0.4,May 2029
A.M.ABEYKOON,GOLDENTIPS,2029,6,0.1631982348563149,2.6896987206116814,12.0,0.4,Jun 2029
A.M.ABEYKOON,GOLDENTIPS,2029,7,0.193623889896553,2.901057386285337,12.0,0.6,Jul 2029
A.M.ABEYKOON,GOLDENTIPS,2029,8,0.176957008780539,2.8510807418086666,12.0,0.5,Aug 2029
A.M.ABEYKOON,GOLDENTIPS,2029,9,0.2252752938214689,2.898489797388492,12.0,0.7,Sep 2029
A.M.ABEYKOON,GOLDENTIPS,2029,10,0.3548009960196912,2.775268008021505,12.0,1.0,Oct 2029
A.M.ABEYKOON,GOLDENTIPS,2029,11,0.5656381545014678,2.5973538805195773,12.0,1.5,Nov 2029
A.M.ABEYKOON,GOLDENTIPS,2029,12,0.6118289049506186,2.499044185151446,12.0,1.5,Dec 2029
A.M.ABEYKOON,GOLDENTIPS,2030,1,0.22606117761159308,2.5613648146694183,12.0,0.6,Jan 2030
A.M.ABEYKOON,GOLDENTIPS,2030,2,0.17294996586399147,2.4689874060765473,12.0,0.4,Feb 2030
A.M.ABEYKOON,GOLDENTIPS,2030,3,0.15715195345620622,2.50384605248473,12.0,0.4,Mar 2030
A.M.ABEYKOON,GOLDENTIPS,2030,4,0.18169276615724894,2.429166662721992,12.0,0.4,Apr 2030
A.M.ABEYKOON,GOLDENTIPS,2030,5,0.1543088051780499,2.690854027064164,12.0,0.4,May 2030
A.M.ABEYKOON,GOLDENTIPS,2030,6,0.15503832311349916,2.6896987206116814,12.0,0.4,Jun 2030
A.M.ABEYKOON,GOLDENTIPS,2030,7,0.18394269540172534,2.901057386285337,12.0,0.5,Jul 2030
A.M.ABEYKOON,GOLDENTIPS,2030,8,0.16810915834151205,2.8510807418086666,12.0,0.5,Aug 2030
A.M.ABEYKOON,GOLDENTIPS,2030,9,0.21401152913039548,2.898489797388492,12.0,0.6,Sep 2030
A.M.ABEYKOON,GOLDENTIPS,2030,10,0.3370609462187066,2.775268008021505,12.0,0.9,Oct 2030
A.M.ABEYKOON,GOLDENTIPS,2030,11,0.5373562467763944,2.5973538805195773,12.0,1.4,Nov 2030
A.M.ABEYKOON,GOLDENTIPS,2030,12,0.5812374597030877,2.499044185151446,12.0,1.5,Dec 2030
A.M.ABEYKOON,INNOVATIVE,2026,1,0.2760978639125824,3.0269688940019184,0.0,0.8,Jan 2026
A.M.ABEYKOON,INNOVATIVE,2026,2,0.22547660768032074,3.052880925093813,0.0,0.7,Feb 2026
A.M.ABEYKOON,INNOVATIVE,2026,3,0.18487924337387085,3.0678770013028234,0.0,0.6,Mar 2026
A.M.ABEYKOON,INNOVATIVE,2026,4,0.16099563241004944,3.021209148633438,0.0,0.5,Apr 2026
A.M.ABEYKOON,INNOVATIVE,2026,5,0.1235031858086586,3.219391739722277,0.0,0.4,May 2026
A.M.ABEYKOON,INNOVATIVE,2026,6,0.10002797842025757,3.2751651607445496,0.0,0.3,Jun 2026
A.M.ABEYKOON,INNOVATIVE,2026,7,0.11006716638803482,3.444225514758704,0.0,0.4,Jul 2026
A.M.ABEYKOON,INNOVATIVE,2026,8,0.12046317011117935,3.4343322115449677,0.0,0.4,Aug 2026
A.M.ABEYKOON,INNOVATIVE,2026,9,0.15700571238994598,3.510286792837663,0.0,0.6,Sep 2026
A.M.ABEYKOON,INNOVATIVE,2026,10,0.1411973237991333,3.3029387491746793,0.0,0.5,Oct 2026
A.M.ABEYKOON,INNOVATIVE,2026,11,0.1829974204301834,3.107417935290972,0.0,0.6,Nov 2026
A.M.ABEYKOON,INNOVATIVE,2026,12,0.1662321239709854,3.0513646762644124,0.0,0.5,Dec 2026
A.M.ABEYKOON,INNOVATIVE,2027,1,0.2760978639125824,3.0269688940019184,0.0,0.8,Jan 2027
A.M.ABEYKOON,INNOVATIVE,2027,2,0.22547660768032074,3.052880925093813,0.0,0.7,Feb 2027
A.M.ABEYKOON,INNOVATIVE,2027,3,0.18487924337387085,3.0678770013028234,0.0,0.6,Mar 2027
A.M.ABEYKOON,INNOVATIVE,2027,4,0.16099563241004944,3.021209148633438,0.0,0.5,Apr 2027
A.M.ABEYKOON,INNOVATIVE,2027,5,0.1235031858086586,3.219391739722277,0.0,0.4,May 2027
A.M.ABEYKOON,INNOVATIVE,2027,6,0.10002797842025757,3.2751651607445496,0.0,0.3,Jun 2027
A.M.ABEYKOON,INNOVATIVE,2027,7,0.11006716638803482,3.444225514758704,0.0,0.4,Jul 2027
A.M.ABEYKOON,INNOVATIVE,2027,8,0.12046317011117935,3.4343322115449677,0.0,0.4,Aug 2027
A.M.ABEYKOON,INNOVATIVE,2027,9,0.15700571238994598,3.510286792837663,0.0,0.6,Sep 2027
A.M.ABEYKOON,INNOVATIVE,2027,10,0.1411973237991333,3.3029387491746793,0.0,0.5,Oct 2027
A.M.ABEYKOON,INNOVATIVE,2027,11,0.1829974204301834,3.107417935290972,0.0,0.6,Nov 2027
A.M.ABEYKOON,INNOVATIVE,2027,12,0.1662321239709854,3.0513646762644124,0.0,0.5,Dec 2027
A.M.ABEYKOON,INNOVATIVE,2028,1,0.2760978639125824,3.0269688940019184,0.0,0.8,Jan 2028
A.M.ABEYKOON,INNOVATIVE,2028,2,0.22547660768032074,3.052880925093813,0.0,0.7,Feb 2028
A.M.ABEYKOON,INNOVATIVE,2028,3,0.18487924337387085,3.0678770013028234,0.0,0.6,Mar 2028
A.M.ABEYKOON,INNOVATIVE,2028,4,0.16099563241004944,3.021209148633438,0.0,0.5,Apr 2028
A.M.ABEYKOON,INNOVATIVE,2028,5,0.1235031858086586,3.219391739722277,0.0,0.4,May 2028
A.M.ABEYKOON,INNOVATIVE,2028,6,0.10002797842025757,3.2751651607445496,0.0,0.3,Jun 2028
A.M.ABEYKOON,INNOVATIVE,2028,7,0.11006716638803482,3.444225514758704,0.0,0.4,Jul 2028
A.M.ABEYKOON,INNOVATIVE,2028,8,0.12046317011117935,3.4343322115449677,0.0,0.4,Aug 2028
A.M.ABEYKOON,INNOVATIVE,2028,9,0.15700571238994598,3.510286792837663,0.0,0.6,Sep 2028
A.M.ABEYKOON,INNOVATIVE,2028,10,0.1411973237991333,3.3029387491746793,0.0,0.5,Oct 2028
A.M.ABEYKOON,INNOVATIVE,2028,11,0.1829974204301834,3.107417935290972,0.0,0.6,Nov 2028
A.M.ABEYKOON,INNOVATIVE,2028,12,0.1662321239709854,3.0513646762644124,0.0,0.5,Dec 2028
A.M.ABEYKOON,INNOVATIVE,2029,1,0.2760978639125824,3.0269688940019184,0.0,0.8,Jan 2029
A.M.ABEYKOON,INNOVATIVE,2029,2,0.22547660768032074,3.052880925093813,0.0,0.7,Feb 2029
A.M.ABEYKOON,INNOVATIVE,2029,3,0.18487924337387085,3.0678770013028234,0.0,0.6,Mar 2029
A.M.ABEYKOON,INNOVATIVE,2029,4,0.16099563241004944,3.021209148633438,0.0,0.5,Apr 2029
A.M.ABEYKOON,INNOVATIVE,2029,5,0.1235031858086586,3.219391739722277,0.0,0.4,May 2029
A.M.ABEYKOON,INNOVATIVE,2029,6,0.10002797842025757,3.2751651607445496,0.0,0.3,Jun 2029
A.M.ABEYKOON,INNOVATIVE,2029,7,0.11006716638803482,3.444225514758704,0.0,0.4,Jul 2029
A.M.ABEYKOON,INNOVATIVE,2029,8,0.12046317011117935,3.4343322115449677,0.0,0.4,Aug 2029
A.M.ABEYKOON,INNOVATIVE,2029,9,0.15700571238994598,3.510286792837663,0.0,0.6,Sep 2029
A.M.ABEYKOON,INNOVATIVE,2029,10,0.1411973237991333,3.3029387491746793,0.0,0.5,Oct 2029
A.M.ABEYKOON,INNOVATIVE,2029,11,0.1829974204301834,3.107417935290972,0.0,0.6,Nov 2029
A.M.ABEYKOON,INNOVATIVE,2029,12,0.1662321239709854,3.0513646762644124,0.0,0.5,Dec 2029
A.M.ABEYKOON,INNOVATIVE,2030,1,0.2760978639125824,3.0269688940019184,0.0,0.8,Jan 2030
A.M.ABEYKOON,INNOVATIVE,2030,2,0.22547660768032074,3.052880925093813,0.0,0.7,Feb 2030
A.M.ABEYKOON,INNOVATIVE,2030,3,0.18487924337387085,3.0678770013028234,0.0,0.6,Mar 2030
A.M.ABEYKOON,INNOVATIVE,2030,4,0.16099563241004944,3.021209148633438,0.0,0.5,Apr 2030
A.M.ABEYKOON,INNOVATIVE,2030,5,0.1235031858086586,3.219391739722277,0.0,0.4,May 2030
A.M.ABEYKOON,INNOVATIVE,2030,6,0.10002797842025757,3.2751651607445496,0.0,0.3,Jun 2030
